model name,query index,verifcation time,verifcation memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R
CloudOpsManagement-PT-05120by02560,10,0,0,NONE,FALSE,27,29,13,12,0.000113,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,11,0,0,NONE,FALSE,27,29,13,12,0.000104,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,12,0,0,NONE,FALSE,27,29,18,16,8.8e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,13,0,0,NONE,FALSE,27,29,23,22,8.1e-05,0,2,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,14,0,0,NONE,FALSE,27,29,22,20,7.5e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,15,0,0,NONE,FALSE,27,29,23,20,5.4e-05,0,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,16,0,0,NONE,FALSE,27,29,18,16,8.5e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,2,0,0,NONE,FALSE,27,29,26,26,6.4e-05,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,3,0,0,NONE,FALSE,27,29,22,20,7.7e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,4,0,0,NONE,FALSE,27,29,13,12,0.000107,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,5,0,0,NONE,FALSE,27,29,14,14,0.000108,0,6,0,3,0,0,3,7,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,6,0,0,NONE,FALSE,27,29,25,24,5.9e-05,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,7,0,0,NONE,FALSE,27,29,18,16,8.7e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,8,0,0,NONE,FALSE,27,29,18,16,8.6e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-05120by02560,9,0,0,NONE,FALSE,27,29,22,20,7.5e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,1,0,0,NONE,FALSE,27,29,23,22,7.5e-05,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,10,0,0,NONE,FALSE,27,29,22,20,7.6e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,11,0,0,NONE,FALSE,27,29,13,12,0.000106,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,12,0,0,NONE,FALSE,27,29,19,18,9.1e-05,0,4,0,1,0,0,2,5,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,13,0,0,NONE,FALSE,27,29,19,18,8.8e-05,0,4,0,1,0,0,2,5,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,14,0,0,NONE,FALSE,27,29,13,12,0.000101,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,15,0,0,NONE,FALSE,27,29,22,20,7.3e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,16,0,0,NONE,FALSE,27,29,22,20,7.1e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,2,0,0,NONE,FALSE,27,29,23,22,7.8e-05,0,2,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,3,0,0,NONE,FALSE,27,29,22,20,6.6e-05,0,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,4,0,0,NONE,FALSE,27,29,26,26,5.2e-05,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,5,0,0,NONE,FALSE,27,29,22,20,7.5e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,6,0,0,NONE,FALSE,27,29,19,18,9.2e-05,0,4,0,1,0,0,2,5,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,7,0,0,NONE,FALSE,27,29,22,20,7.5e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,8,0,0,NONE,FALSE,27,29,19,18,8.4e-05,0,5,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-10240by05120,9,0,0,NONE,FALSE,27,29,26,26,6.5e-05,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,1,0,0,NONE,FALSE,27,29,20,20,9.2e-05,0,4,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,10,0,0,NONE,FALSE,27,29,18,16,8.9e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,11,0,0,NONE,FALSE,27,29,18,16,8.4e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,12,0,0,NONE,FALSE,27,29,16,16,8.6e-05,0,6,0,2,0,0,3,7,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,13,0,0,NONE,FALSE,27,29,19,18,9.4e-05,0,4,0,1,0,0,2,5,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,14,0,0,NONE,FALSE,27,29,19,18,8.4e-05,0,5,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,15,0,0,NONE,FALSE,27,29,24,24,7.3e-05,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,16,0,0,NONE,FALSE,27,29,23,22,7.1e-05,0,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,2,0,0,NONE,FALSE,27,29,13,12,0.000107,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,3,0,0,NONE,FALSE,27,29,24,22,6.7e-05,0,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,4,0,0,NONE,FALSE,27,29,18,16,8.6e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,5,0,0,NONE,FALSE,27,29,24,24,Parameters: -r 3 0,1,2,3,4,5,6,7,8 -d 300 -q 0 -x 5 MCC2021/CloudOpsManagement-PT-20480by10240/model.pnml MCC2021/CloudOpsManagement-PT-20480by10240/ReachabilityCardinality.xml --write-reduced output/verifypn-release-EP+/with-e+/CloudOpsManagement-PT-20480by10240.5.pnml --noverify Search=OverApprox,Trace=DISABLED,State_Space_Exploration=DISABLED,Structural_Reduction=KBOUND_PRESERVING,Struct_Red_Timout=300,Stubborn_Reduction=ENABLED,Query_Simplication=DISABLED,Siphon_Trap=DISABLED,LPSolve_Timeout=10Finished parsing modelSkipping linear-programming (-q 0)Query size reduced from 19 to 17 nodes ( 10.5263 percent reduction).Size of net before structural reductions: 27 places, 29 transitionsSize of net after structural reductions: 24 places, 24 transitionsStructural reduction finished after 8e-05 secondsNet reduction is enabled.Removed transitions: 5Removed places: 3Applications of rule A: 2Applications of rule B: 0Applications of rule C: 0Applications of rule D: 0Applications of rule E: 0Applications of rule F: 1Applications of rule G: 3Applications of rule H: 0Applications of rule I: 0Applications of rule J: 0Applications of rule K: 0Applications of rule L: 0Applications of rule M: 0Applications of rule N: 0Applications of rule O: 0Applications of rule P: 0Applications of rule Q: 0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,6,0,0,NONE,FALSE,27,29,13,12,0.000111,0,6,0,3,0,0,3,7,2,2,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,7,0,0,NONE,FALSE,27,29,18,16,9.4e-05,0,5,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,8,0,0,NONE,FALSE,27,29,22,20,8.5e-05,0,3,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
CloudOpsManagement-PT-20480by10240,9,0,0,NONE,FALSE,27,29,23,22,8.8e-05,0,2,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,1,0,0,NONE,FALSE,2584,3094,155,326,0.022745,3026319,2135,147,0,172,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,10,0,0,NONE,FALSE,2584,3094,10,10,0.020339,0,2107,145,0,152,0,2,34,327,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,11,0,0,NONE,FALSE,2584,3094,159,330,0.022875,0,2131,147,0,172,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,12,0,0,NONE,FALSE,2584,3094,13,14,0.018692,0,2102,147,0,152,0,1,37,327,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,13,0,0,NONE,FALSE,2584,3094,155,325,0.022737,0,2136,147,0,173,0,0,24,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,14,0,0,NONE,FALSE,2584,3094,15,18,0.019334,0,2100,144,0,154,0,1,37,330,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,15,0,0,NONE,FALSE,2584,3094,8,8,0.018427,0,2108,144,0,152,0,1,37,326,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,16,0,0,NONE,FALSE,2584,3094,4,4,0.018289,0,2108,147,0,151,0,1,37,324,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,2,0,0,NONE,FALSE,2584,3094,161,333,0.023153,3266800,2132,145,0,172,0,0,24,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,3,0,0,NONE,FALSE,2584,3094,12,12,0.018355,116,2103,147,0,154,0,1,37,327,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,4,0,0,NONE,FALSE,2584,3094,10,10,0.020436,44,2107,147,0,152,0,2,36,325,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,5,0,0,NONE,FALSE,2584,3094,202,405,0.023928,9201365,2095,139,0,154,0,0,13,155,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,6,0,0,NONE,FALSE,2584,3094,4,4,0.018126,5,2107,147,0,151,0,1,37,325,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,7,0,0,NONE,FALSE,2584,3094,8,8,0.020571,26,2107,147,0,152,0,2,37,326,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,8,0,0,NONE,FALSE,2584,3094,157,329,0.022574,2101148,2134,147,0,172,0,0,24,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-301,9,0,0,NONE,FALSE,2584,3094,152,320,0.022551,1835878,2139,147,0,175,0,0,24,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,1,0,0,NONE,FALSE,2585,3095,169,343,0.023452,6937594,2123,146,0,171,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,10,0,0,NONE,FALSE,2585,3095,176,359,0.02408,0,2118,143,0,163,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,11,0,0,NONE,FALSE,2585,3095,15,18,0.018375,0,2102,146,0,153,0,1,33,328,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,12,0,0,NONE,FALSE,2585,3095,14,15,0.017987,0,2105,146,0,152,0,1,33,326,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,13,0,0,NONE,FALSE,2585,3095,168,346,0.023653,0,2125,146,0,168,0,0,23,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,14,0,0,NONE,FALSE,2585,3095,163,335,0.022527,0,2131,148,0,173,0,0,24,152,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,15,0,0,NONE,FALSE,2585,3095,156,327,0.022984,0,2136,147,0,172,0,0,24,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,16,0,0,NONE,FALSE,2585,3095,14,15,0.018049,0,2105,146,0,153,0,1,33,326,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,2,0,0,NONE,FALSE,2585,3095,12,12,0.018032,114,2108,147,0,152,0,1,34,324,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,3,0,0,NONE,FALSE,2585,3095,13,13,0.018015,150,2105,147,0,153,0,1,34,326,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,4,0,0,NONE,FALSE,2585,3095,12,12,0.017991,115,2108,147,0,152,0,1,34,324,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,5,0,0,NONE,FALSE,2585,3095,162,334,0.023137,4889040,2130,146,0,172,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,6,0,0,NONE,FALSE,2585,3095,12,12,0.018021,114,2108,146,0,152,0,1,33,325,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,7,0,0,NONE,FALSE,2585,3095,171,346,0.023232,4874924,2126,141,0,169,0,0,23,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,8,0,0,NONE,FALSE,2585,3095,167,338,0.024296,6291726,2125,146,0,174,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-302,9,0,0,NONE,FALSE,2585,3095,12,12,0.01936,115,2107,147,0,152,0,1,34,325,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,1,0,0,NONE,FALSE,2584,3094,5,6,0.018231,7,2102,147,0,152,0,1,35,325,3,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,10,0,0,NONE,FALSE,2584,3094,20,28,0.020392,0,2090,144,0,153,0,1,34,335,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,11,0,0,NONE,FALSE,2584,3094,122,205,0.017778,0,2053,139,0,138,0,0,24,153,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,12,0,0,NONE,FALSE,2584,3094,71,145,0.016889,0,2095,147,0,148,0,0,24,154,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,13,0,0,NONE,FALSE,2584,3094,163,336,0.023214,0,2130,144,0,172,0,0,24,154,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,14,0,0,NONE,FALSE,2584,3094,14,15,0.018076,0,2104,147,0,152,0,1,34,325,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,15,0,0,NONE,FALSE,2584,3094,167,343,0.023639,0,2126,145,0,170,0,0,24,153,1,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,16,0,0,NONE,FALSE,2584,3094,17,21,0.018373,0,2100,146,0,152,0,1,34,327,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,2,0,0,NONE,FALSE,2584,3094,15,18,0.018176,204,2101,145,0,150,0,1,34,329,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,3,0,0,NONE,FALSE,2584,3094,15,18,0.019095,63,2101,146,0,153,0,1,34,327,2,0,0,0,0,0,0,0,0
CloudReconfiguration-PT-303,4,0,0,NONE,FALSE,2584,3094,207,428,0.015798,5870176,2086,145,0,144,0,0,4,153,1,0,0,0,0,0,0,0,0
