model name,query index,verification time,verification memory,answer,solved by query simplification,prev place count,prev transition count,post place count,post transition count,reduce time,state space size,rule A,rule B,rule C,rule D,rule E,rule F,rule G,rule H,rule I,rule J,rule K,rule L,rule M,rule N,rule P,rule Q,rule R,rule S
ASLink-PT-02b,7,1.51498,10832,TRUE,FALSE,1242,1621,477,883,0.009877,0,667,46,34,10,0,3,0,0,0,0,0,0,0,0,0,0,0,60
ASLink-PT-02b,8,0.289708,7392,FALSE,FALSE,1242,1621,466,873,0.010967,0,672,47,35,11,0,4,0,0,0,0,0,0,0,0,0,0,0,63
ASLink-PT-02b,9,0.024172,8004,FALSE,FALSE,1242,1621,475,880,0.009822,0,666,47,33,11,0,4,0,0,0,0,0,0,0,0,0,0,0,62
ASLink-PT-03a,1,0.0,288660,NONE,FALSE,821,1281,595,1092,0.012595,0,130,33,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,10,0.0,7580,FALSE,TRUE,821,1281,600,1095,0.010215,0,127,38,43,14,0,6,0,0,0,0,0,0,0,0,0,0,0,48
ASLink-PT-03a,11,0.0,252684,NONE,FALSE,821,1281,596,1093,0.009092,0,129,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,12,0.912819,8540,FALSE,FALSE,821,1281,595,1092,0.010285,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,13,0.0,7536,FALSE,TRUE,821,1281,595,1092,0.010329,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,14,1.66544,10364,FALSE,FALSE,821,1281,596,1093,0.010387,0,129,38,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,48
ASLink-PT-03a,15,0.038704,8544,TRUE,FALSE,821,1281,595,1092,0.010213,0,129,37,45,14,0,6,0,0,0,0,0,0,0,0,0,0,0,50
ASLink-PT-03a,16,0.0,301560,NONE,FALSE,821,1281,615,1105,0.010565,0,128,38,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,27
ASLink-PT-03a,2,0.004933,9000,FALSE,FALSE,821,1281,597,1093,0.010639,0,128,38,44,14,0,6,0,0,0,0,0,0,0,0,0,0,0,49
ASLink-PT-03a,3,0.0,7648,TRUE,TRUE,821,1281,622,1109,0.010545,0,124,38,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,27
