"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L"
"ASLink-PT-03a","10","1.23","8596","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","11","900.01","235520","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","12","330.78","18368","FALSE","FALSE","821","8","809","8","0","0","12","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","13","0.09","8396","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","14","295.62","8984","FALSE","FALSE","821","4","809","4","0","0","12","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","15","295.75","8984","TRUE","FALSE","821","4","809","4","0","0","12","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","16","900.00","204964","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"

"ASLink-PT-03b","1","0.20","10764","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","2","900.00","42460","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","3","0.20","10780","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","4","822.36","11204","TRUE","FALSE","1638","4","1638","4","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","5","900.00","39884","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","6","822.23","11236","FALSE","FALSE","1638","6","1638","6","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","7","900.00","37284","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","8","0.17","10800","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","9","900.00","58168","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","10","825.46","11376","FALSE","FALSE","1638","6","1638","6","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","11","0.16","10776","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","12","821.81","11236","FALSE","FALSE","1638","6","1638","6","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","13","0.16","10708","FALSE","TRUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
