"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L","rule M","rule N"
"ASLink-PT-03a","1","300.00","160848","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","10","300.00","141556","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","11","300.00","126520","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","12","13.43","12376","FALSE","FALSE","821","1281","595","1092","129","38","45","14","0","6","0","0","0","31","0","0","0","0"
"ASLink-PT-03a","13","300.01","145244","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","14","2.20","8696","FALSE","FALSE","821","1281","595","1092","128","38","45","14","0","6","0","0","0","32","0","0","0","0"
"ASLink-PT-03a","15","1.51","8700","TRUE","FALSE","821","1281","596","1093","129","37","45","14","0","6","0","0","0","31","0","0","0","0"
"ASLink-PT-03a","16","300.00","137060","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","2","1.39","8636","FALSE","FALSE","821","1281","595","1092","128","38","45","14","0","6","0","0","0","32","0","0","0","0"
"ASLink-PT-03a","3","300.01","151392","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","4","300.01","161144","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","5","300.00","99168","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","6","300.00","171128","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","7","300.00","155324","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03a","8","1.38","8640","FALSE","FALSE","821","1281","596","1093","128","38","45","14","0","6","0","0","0","31","0","0","0","0"
"ASLink-PT-03a","9","300.00","254344","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","1","300.01","232600","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","10","300.01","191664","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","11","300.01","229260","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","12","6.16","9776","FALSE","FALSE","1638","2094","608","1112","898","64","48","14","0","4","0","0","0","39","0","0","0","0"
"ASLink-PT-03b","13","6.19","9772","FALSE","FALSE","1638","2094","601","1108","898","63","49","14","0","6","0","0","0","43","0","0","0","0"
"ASLink-PT-03b","14","300.01","205020","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","15","300.01","212924","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","16","300.01","205992","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","2","31.15","23692","FALSE","FALSE","1638","2094","620","1124","885","62","47","13","0","4","0","0","0","42","0","0","0","0"
"ASLink-PT-03b","3","300.01","152840","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","4","6.24","9772","TRUE","FALSE","1638","2094","599","1106","898","64","49","14","0","6","0","0","0","45","0","0","0","0"
"ASLink-PT-03b","5","300.01","206228","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","6","6.23","9776","FALSE","FALSE","1638","2094","604","1110","897","63","49","14","0","5","0","0","0","42","0","0","0","0"
"ASLink-PT-03b","7","300.01","209076","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","8","300.01","231212","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-03b","9","6.20","9776","FALSE","FALSE","1638","2094","604","1110","896","62","48","14","0","6","0","0","0","45","0","0","0","0"
"ASLink-PT-04a","1","300.01","161540","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","10","300.00","166820","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","11","2.09","8852","TRUE","FALSE","1016","1554","726","1313","165","48","58","17","0","8","0","0","0","40","0","0","0","0"
"ASLink-PT-04a","12","300.00","149964","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","13","300.00","118388","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","14","300.00","169508","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","15","300.00","136048","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","16","300.00","90436","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","2","142.92","51172","FALSE","FALSE","1016","1554","726","1313","165","48","58","17","0","8","0","0","0","40","0","0","0","0"
"ASLink-PT-04a","3","300.00","56116","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","4","300.00","133268","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","5","300.00","177224","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","6","300.00","168612","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","7","300.00","123968","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","8","300.00","125244","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04a","9","2.95","8916","FALSE","FALSE","1016","1554","726","1313","164","48","58","17","0","8","0","0","0","41","0","0","0","0"
"ASLink-PT-04b","1","300.01","161140","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","10","300.01","180848","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","11","300.01","168548","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","12","300.00","162356","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","13","300.00","145364","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","14","300.01","235104","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","15","9.33","10828","FALSE","FALSE","2034","2567","730","1327","1127","77","63","17","0","8","0","0","0","55","0","0","0","0"
"ASLink-PT-04b","16","300.01","210300","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","2","300.00","162236","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASLink-PT-04b","3","9.32","10828","FALSE","FALSE","2034","2567","736","1332","1119","81","62","17","0","8","0","0","0","57","0","0","0","0"
"ASLink-PT-04b","4","9.39","10832","TRUE","FALSE","2034","2567","733","1330","1121","80","63","17","0","8","0","0","0","57","0","0","0","0"
"ASLink-PT-04b","5","300.01","210268","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
