"model name","query index","time","memory","answer","solved by query simplification","prev place count","prev transition count","post place count","post transition count","rule A","rule B","rule C","rule D","rule E","rule F","rule G","rule H","rule I","rule J","rule K","rule L","rule M"
"DiscoveryGPU-PT-07a","5","0.01","6540","FALSE","FALSE","73","99","73","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07a","6","0.01","6536","TRUE","FALSE","73","99","73","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07a","7","0.01","6540","FALSE","FALSE","73","99","73","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07a","8","0.01","6540","TRUE","FALSE","73","99","73","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07a","9","0.01","6540","FALSE","FALSE","73","99","73","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","1","300.01","206604","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","10","300.01","225848","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","11","300.01","202888","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","12","300.01","203424","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","13","0.05","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","14","300.01","217944","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","15","0.03","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","16","300.01","209640","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","2","0.05","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","3","0.04","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","4","0.03","6804","TRUE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","5","0.05","6804","TRUE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","6","0.04","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","7","0.04","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","8","300.01","211956","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-07b","9","0.03","6804","FALSE","FALSE","212","224","212","224","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","1","0.04","6536","TRUE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","10","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","11","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","12","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","13","0.02","6536","TRUE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","14","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","15","0.02","6536","TRUE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","16","0.06","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","2","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","3","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","4","0.02","6536","TRUE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","5","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","6","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","7","0.02","6536","TRUE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","8","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08a","9","0.02","6536","FALSE","FALSE","83","113","83","113","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","1","300.00","184184","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","10","0.03","7064","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","11","300.01","215828","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","12","0.03","7060","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","13","0.03","7064","FALSE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","14","0.03","7064","FALSE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","15","300.01","240856","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","16","300.01","213704","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","2","0.04","7064","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","3","0.03","7064","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","4","300.01","196336","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","5","0.04","7064","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","6","300.01","210752","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","7","0.05","7064","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","8","0.04","7064","FALSE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-08b","9","0.05","7064","TRUE","FALSE","240","254","240","254","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","1","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","10","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","11","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","12","0.02","6540","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","13","0.03","6536","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","14","0.02","6536","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","15","0.02","6540","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","16","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","2","0.07","6536","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","3","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","4","0.02","6540","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","5","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","6","0.02","6540","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","7","0.02","6540","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","8","0.02","6540","FALSE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09a","9","0.02","6540","TRUE","FALSE","93","127","93","127","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","1","300.01","270756","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","10","0.07","6868","FALSE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","11","300.01","278852","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","12","0.09","6868","FALSE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","13","300.01","262520","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","14","0.03","7132","FALSE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","15","21.95","22416","FALSE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","16","0.04","7132","TRUE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","2","300.01","241032","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","3","300.01","171812","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","4","300.01","247324","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","5","300.01","252164","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","6","0.07","7132","FALSE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","7","300.01","267604","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","8","0.05","7132","TRUE","FALSE","268","284","268","284","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-09b","9","300.01","259236","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","1","0.02","6540","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","10","0.02","6804","TRUE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","11","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","12","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","13","0.02","6540","TRUE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","14","0.07","6804","TRUE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","15","0.02","6804","TRUE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","16","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","2","0.02","6540","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","3","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","4","0.02","6804","TRUE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","5","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","6","0.02","6540","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","7","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","8","0.02","6540","TRUE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10a","9","0.02","6804","FALSE","FALSE","103","141","103","141","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","1","0.08","6936","TRUE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","10","0.06","6940","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","11","0.03","6940","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","12","300.01","258568","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","13","300.01","217384","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","14","0.08","6936","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","15","0.03","7200","TRUE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","16","300.02","244968","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","2","0.03","6936","TRUE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","3","0.04","7200","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","4","0.04","6940","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","5","0.05","6936","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","6","0.08","7200","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","7","0.03","6936","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","8","0.07","6936","TRUE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-10b","9","0.03","6940","FALSE","FALSE","296","314","296","314","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","1","0.02","6804","TRUE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","10","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","11","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","12","0.02","6800","TRUE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","13","0.02","6804","TRUE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","14","0.03","6804","TRUE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","15","0.02","6800","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","16","0.02","6800","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","2","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","3","0.03","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","4","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","5","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","6","0.02","6804","TRUE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","7","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","8","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11a","9","0.02","6804","FALSE","FALSE","113","155","113","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","1","300.01","396960","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","10","300.02","411596","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","11","0.04","6996","TRUE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","12","0.08","6996","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","13","300.02","415588","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","14","300.01","332252","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","15","0.05","6996","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","16","0.07","7000","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","2","0.06","7000","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","3","0.05","6996","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","4","0.05","7000","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","5","0.03","6996","TRUE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","6","300.02","410708","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","7","0.08","6996","FALSE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","8","300.01","354172","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-11b","9","0.06","6996","TRUE","FALSE","324","344","324","344","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","1","0.02","6620","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","10","0.02","6888","TRUE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","11","0.02","6624","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","12","0.02","6884","TRUE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","13","0.02","6624","TRUE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","14","0.02","6888","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","15","0.02","6884","TRUE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","16","0.02","6884","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","2","0.02","6620","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","3","0.03","6620","TRUE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","4","0.02","6884","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","5","0.02","6884","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","6","0.02","6620","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","7","0.02","6884","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","8","0.02","6888","TRUE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12a","9","0.03","6620","FALSE","FALSE","123","169","123","169","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","1","300.01","491100","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","10","300.01","392236","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","11","300.01","332236","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","12","300.01","370196","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","13","0.07","7068","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","14","300.02","350908","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","15","0.07","7068","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","16","0.05","7068","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","2","300.01","437520","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","3","0.10","7068","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","4","0.08","7068","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","5","300.01","359860","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","6","0.07","7072","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","7","0.04","7068","FALSE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","8","300.01","328268","NONE","FALSE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-12b","9","0.08","7068","TRUE","FALSE","352","374","352","374","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","1","0.02","6664","TRUE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","10","0.02","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","11","0.02","6928","TRUE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","12","0.08","6664","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","13","0.09","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","14","0.02","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","15","0.02","6664","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","16","0.02","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","2","0.03","6664","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","3","0.02","6928","TRUE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","4","0.02","6804","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","5","0.02","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","6","0.02","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","7","0.04","6668","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DiscoveryGPU-PT-13a","8","0.02","6664","FALSE","FALSE","133","183","133","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
